2376	0.1083389	0.09612882
2376.001	0.1083788	0.09617103
2376.002	0.1084344	0.0962561
2376.003	0.1085068	0.09637318
2376.004	0.1085931	0.09650392
2376.005	0.1086847	0.09662555
2376.006	0.1087687	0.0967157
2376.007	0.108831	0.09675757
2376.008	0.1088612	0.09674419
2376.009	0.1088562	0.09668016
2376.01	0.108822	0.09658052
2376.011	0.1087723	0.0964667
2376.012	0.108724	0.09636013
2376.013	0.1086908	0.09627587
2376.014	0.108678	0.0962181
2376.015	0.1086801	0.09617899
2376.016	0.1086821	0.09614182
2376.017	0.1086644	0.09608732
2376.018	0.1086112	0.0960018
2376.019	0.1085164	0.0958837
2376.02	0.1083885	0.09574641
2376.021	0.1082487	0.09561612
2376.022	0.1081263	0.09552536
2376.023	0.1080494	0.0955031
2376.024	0.1080354	0.09556554
2376.025	0.1080851	0.09571006
2376.026	0.1081814	0.09591501
2376.027	0.1082939	0.09614523
2376.028	0.1083877	0.09636202
2376.029	0.1084346	0.09653438
2376.03	0.1084214	0.09664765
2376.031	0.1083537	0.09670677
2376.032	0.1082538	0.09673291
2376.033	0.1081528	0.09675474
2376.034	0.1080803	0.09679729
2376.035	0.108055	0.09687222
2376.036	0.1080788	0.09697323
2376.037	0.1081378	0.0970781
2376.038	0.1082079	0.0971569
2376.039	0.1082645	0.0971836
2376.04	0.1082912	0.09714704
2376.041	0.1082867	0.09705712
2376.042	0.108264	0.09694398
2376.043	0.1082465	0.09684963
2376.044	0.1082578	0.09681516
2376.045	0.1083129	0.0968672
2376.046	0.108412	0.09700836
2376.047	0.1085385	0.09721512
2376.048	0.1086651	0.09744411
2376.049	0.1087623	0.0976452
2376.05	0.1088088	0.09777706
2376.051	0.1087998	0.09782062
2376.052	0.108749	0.0977854
2376.053	0.1086846	0.09770705
2376.054	0.10864	0.09763594
2376.055	0.1086426	0.09762093
2376.056	0.1087032	0.09769248
2376.057	0.1088117	0.09785119
2376.058	0.1089389	0.09806503
2376.059	0.109045	0.09827691
2376.06	0.1090923	0.09842013
2376.061	0.1090574	0.09843779
2376.062	0.1089401	0.0983002
2376.063	0.1087654	0.0980153
2376.064	0.1085779	0.09762896
2376.065	0.1084303	0.09721459
2376.066	0.1083697	0.09685544
2376.067	0.1084248	0.09662394
2376.068	0.108598	0.09656382
2376.069	0.1088649	0.09668014
2376.07	0.1091801	0.09693916
2376.071	0.109489	0.09727823
2376.072	0.10974	0.0976226
2376.073	0.1098968	0.09790429
2376.074	0.1099447	0.09807807
2376.075	0.1098918	0.09813047
2376.076	0.1097651	0.09807987
2376.077	0.1096015	0.0979681
2376.078	0.1094395	0.09784694
2376.079	0.1093101	0.09776313
2376.08	0.1092317	0.0977459
2376.081	0.1092089	0.09780083
2376.082	0.1092337	0.09791059
2376.083	0.1092903	0.09804224
2376.084	0.1093598	0.09815802
2376.085	0.1094248	0.09822661
2376.086	0.1094731	0.09823181
2376.087	0.109499	0.09817573
2376.088	0.1095035	0.09807678
2376.089	0.1094929	0.09796317
2376.09	0.109477	0.09786397
2376.091	0.1094664	0.09780066
2376.092	0.1094705	0.09778174
2376.093	0.1094956	0.09780161
2376.094	0.1095432	0.09784324
2376.095	0.1096097	0.09788424
2376.096	0.1096864	0.09790393
2376.097	0.1097615	0.09788908
2376.098	0.1098217	0.09783743
2376.099	0.1098556	0.0977576
2376.1	0.1098561	0.09766587
2376.101	0.1098225	0.0975813
2376.102	0.1097609	0.09752014
2376.103	0.1096832	0.09749184
2376.104	0.1096044	0.09749707
2376.105	0.1095393	0.09752851
2376.106	0.1094988	0.09757365
2376.107	0.1094875	0.0976187
2376.108	0.1095027	0.09765239
2376.109	0.1095351	0.0976685
2376.11	0.1095709	0.0976665
2376.111	0.1095953	0.09765031
2376.112	0.109596	0.09762609
2376.113	0.1095655	0.09759932
2376.114	0.1095026	0.09757268
2376.115	0.1094122	0.09754519
2376.116	0.1093038	0.09751319
2376.117	0.1091898	0.09747228
2376.118	0.1090825	0.09742006
2376.119	0.1089926	0.09735838
2376.12	0.108927	0.09729445
2376.121	0.1088888	0.09724031
2376.122	0.1088764	0.0972105
2376.123	0.1088848	0.09721889
2376.124	0.1089065	0.097275
2376.125	0.1089325	0.09738089
2376.126	0.1089546	0.0975299
2376.127	0.1089664	0.09770663
2376.128	0.1089646	0.09788979
2376.129	0.1089502	0.09805557
2376.13	0.1089276	0.09818206
2376.131	0.1089038	0.09825294
2376.132	0.1088861	0.09826035
2376.133	0.1088798	0.09820585
2376.134	0.1088868	0.09809995
2376.135	0.1089045	0.09796027
2376.136	0.1089267	0.09780889
2376.137	0.1089458	0.09766939
2376.138	0.1089557	0.09756404
2376.139	0.1089547	0.09751103
2376.14	0.1089473	0.09752254
2376.141	0.1089436	0.09760287
2376.142	0.1089567	0.09774741
2376.143	0.1089993	0.09794256
2376.144	0.1090786	0.0981668
2376.145	0.1091931	0.09839297
2376.146	0.1093316	0.09859213
2376.147	0.1094749	0.09873824
2376.148	0.1096005	0.09881282
2376.149	0.1096887	0.09880897
2376.15	0.1097279	0.09873275
2376.151	0.1097182	0.09860253
2376.152	0.1096717	0.09844533
2376.153	0.1096093	0.09829115
2376.154	0.1095545	0.09816669
2376.155	0.1095272	0.09808976
