3164	0.1081042	0.09909264
3164.001	0.1083248	0.09941339
3164.002	0.1086618	0.09987584
3164.003	0.1090481	0.1003747
3164.004	0.1094006	0.1007958
3164.005	0.1096434	0.101046
3164.006	0.109729	0.1010779
3164.007	0.1096509	0.1009009
3164.008	0.1094434	0.1005755
3164.009	0.1091696	0.1001942
3164.01	0.108901	0.09985298
3164.011	0.1086964	0.09962491
3164.012	0.108585	0.09954178
3164.013	0.1085618	0.09959009
3164.014	0.1085933	0.09972097
3164.015	0.1086327	0.09987029
3164.016	0.1086388	0.09998158
3164.017	0.1085913	0.1000239
3164.018	0.1084984	0.09999977
3164.019	0.1083926	0.09993998
3164.02	0.1083177	0.09988962
3164.021	0.1083117	0.09988941
3164.022	0.1083916	0.09996003
3164.023	0.1085453	0.1000947
3164.024	0.1087341	0.1002619
3164.025	0.1089054	0.1004172
3164.026	0.1090098	0.10052
3164.027	0.109019	0.1005478
3164.028	0.1089355	0.1005047
3164.029	0.1087939	0.10042
3164.03	0.1086502	0.1003378
3164.031	0.1085654	0.1003028
3164.032	0.1085854	0.1003444
3164.033	0.1087274	0.1004667
3164.034	0.1089734	0.1006469
3164.035	0.1092766	0.100842
3164.036	0.1095745	0.101002
3164.037	0.1098078	0.1010839
3164.038	0.1099369	0.101064
3164.039	0.1099523	0.1009431
3164.04	0.1098751	0.1007445
3164.041	0.1097489	0.1005051
3164.042	0.1096249	0.1002644
3164.043	0.1095467	0.100053
3164.044	0.109538	0.09988558
3164.045	0.1095974	0.09976001
3164.046	0.1097018	0.09966109
3164.047	0.1098152	0.0995683
3164.048	0.1099013	0.09946396
3164.049	0.1099346	0.09933967
3164.05	0.1099073	0.09919862
3164.051	0.10983	0.09905388
3164.052	0.1097268	0.0989233
3164.053	0.1096261	0.09882322
3164.054	0.1095524	0.09876311
3164.055	0.109519	0.09874265
3164.056	0.1095254	0.09875208
3164.057	0.1095593	0.09877534
3164.058	0.1096015	0.09879477
3164.059	0.1096332	0.09879634
3164.06	0.109641	0.09877333
3164.061	0.1096209	0.0987279
3164.062	0.1095786	0.09867024
3164.063	0.1095263	0.09861582
3164.064	0.1094794	0.09858127
3164.065	0.1094511	0.09858076
3164.066	0.1094495	0.09862244
3164.067	0.1094751	0.09870662
3164.068	0.1095219	0.09882558
3164.069	0.1095782	0.09896474
3164.07	0.1096303	0.09910539
3164.071	0.1096654	0.0992279
3164.072	0.1096741	0.09931526
3164.073	0.1096523	0.09935643
3164.074	0.1096019	0.09934835
3164.075	0.10953	0.09929678
3164.076	0.1094475	0.09921554
3164.077	0.1093671	0.09912395
3164.078	0.1093002	0.09904315
3164.079	0.1092557	0.09899177
3164.08	0.1092378	0.09898201
3164.081	0.1092467	0.09901731
3164.082	0.1092792	0.09909183
3164.083	0.1093306	0.09919257
3164.084	0.1093975	0.09930314
3164.085	0.1094785	0.09940847
3164.086	0.1095751	0.09949937
3164.087	0.1096897	0.09957486
3164.088	0.1098233	0.09964229
3164.089	0.1099725	0.09971456
3164.09	0.1101269	0.0998053
3164.091	0.1102694	0.0999235
3164.092	0.1103784	0.1000694
3164.093	0.1104328	0.1002332
3164.094	0.1104187	0.1003967
3164.095	0.1103351	0.1005388
3164.096	0.1101969	0.1006417
3164.097	0.1100344	0.1006969
3164.098	0.109887	0.1007088
3164.099	0.1097939	0.1006934
3164.1	0.1097838	0.1006735
3164.101	0.1098662	0.1006717
3164.102	0.1100271	0.100702
3164.103	0.1102311	0.1007648
3164.104	0.1104304	0.1008455
3164.105	0.1105771	0.1009192
3164.106	0.1106373	0.1009584
3164.107	0.1106011	0.1009437
3164.108	0.1104871	0.1008717
3164.109	0.1103381	0.1007581
3164.11	0.1102092	0.100635
3164.111	0.1101519	0.100541
3164.112	0.1101979	0.1005088
3164.113	0.1103479	0.1005534
3164.114	0.1105688	0.1006641
3164.115	0.1108001	0.1008059
3164.116	0.110969	0.1009272
3164.117	0.1110103	0.1009761
3164.118	0.1108847	0.1009167
3164.119	0.1105917	0.1007433
3164.12	0.1101727	0.1004861
3164.121	0.1097026	0.1002066
3164.122	0.1092736	0.09998324
3164.123	0.1089731	0.0998911
3164.124	0.108863	0.09998095
3164.125	0.1089648	0.1002638
3164.126	0.109255	0.1007061
3164.127	0.1096714	0.1012367
3164.128	0.1101284	0.1017636
3164.129	0.1105371	0.1021967
3164.13	0.1108256	0.1024693
3164.131	0.1109537	0.1025533
3164.132	0.1109192	0.1024632
3164.133	0.1107541	0.1022491
3164.134	0.1105133	0.1019809
3164.135	0.1102586	0.1017283
3164.136	0.1100427	0.1015427
3164.137	0.1098971	0.1014456
3164.138	0.1098281	0.1014276
3164.139	0.1098189	0.1014552
3164.14	0.1098384	0.1014849
3164.141	0.1098534	0.101478
3164.142	0.1098393	0.1014136
3164.143	0.109788	0.1012944
3164.144	0.1097092	0.1011444
3164.145	0.1096265	0.1010009
3164.146	0.1095691	0.1009021
3164.147	0.1095623	0.1008757
3164.148	0.1096189	0.1009302
3164.149	0.1097352	0.1010537
3164.15	0.1098917	0.1012174
3164.151	0.1100588	0.1013841
3164.152	0.1102043	0.1015189
3164.153	0.1103023	0.1015972
3164.154	0.1103395	0.1016107
3164.155	0.1103186	0.1015678
3164.156	0.1102551	0.1014895
3164.157	0.1101728	0.1014018
3164.158	0.1100952	0.1013287
3164.159	0.1100391	0.1012847
3164.16	0.1100093	0.1012727
3164.161	0.1099988	0.1012839
3164.162	0.1099917	0.1013019
3164.163	0.1099696	0.1013088
3164.164	0.1099185	0.1012906
3164.165	0.1098344	0.101242
3164.166	0.1097255	0.1011681
3164.167	0.1096107	0.101083
3164.168	0.1095139	0.1010058
3164.169	0.1094575	0.1009558
3164.17	0.1094547	0.1009465
3164.171	0.1095054	0.1009824
3164.172	0.1095954	0.1010577
3164.173	0.1096997	0.1011569
3164.174	0.1097895	0.1012596
3164.175	0.1098396	0.1013448
3164.176	0.1098354	0.1013961
3164.177	0.1097767	0.1014059
3164.178	0.1096775	0.1013766
3164.179	0.1095616	0.1013207
3164.18	0.109457	0.1012571
3164.181	0.1093875	0.1012069
3164.182	0.1093683	0.1011884
3164.183	0.1094024	0.1012132
3164.184	0.1094818	0.101283
3164.185	0.1095909	0.1013895
3164.186	0.1097117	0.1015162
3164.187	0.1098282	0.101642
3164.188	0.1099302	0.1017457
3164.189	0.1100142	0.1018116
3164.19	0.1100823	0.1018323
3164.191	0.1101394	0.1018113
3164.192	0.1101908	0.1017622
3164.193	0.1102397	0.1017057
3164.194	0.1102872	0.1016649
3164.195	0.1103317	0.1016597
3164.196	0.110371	0.1017015
3164.197	0.1104031	0.1017905
3164.198	0.1104272	0.1019154
3164.199	0.1104432	0.1020562
3164.2	0.1104513	0.1021895
3164.201	0.1104507	0.1022952
3164.202	0.1104388	0.1023618
3164.203	0.1104124	0.1023894
3164.204	0.1103678	0.1023895
3164.205	0.1103028	0.1023807
3164.206	0.1102181	0.1023825
3164.207	0.1101184	0.1024089
3164.208	0.1100118	0.1024634
3164.209	0.109909	0.1025379
3164.21	0.1098212	0.1026156
3164.211	0.1097579	0.1026767
3164.212	0.1097256	0.1027056
3164.213	0.1097266	0.102696
3164.214	0.1097586	0.1026528
3164.215	0.1098148	0.10259
3164.216	0.1098849	0.1025246
3164.217	0.1099561	0.1024694
3164.218	0.1100146	0.1024278
3164.219	0.1100484	0.1023921
3164.22	0.1100498	0.1023473
3164.221	0.1100181	0.1022783
3164.222	0.1099612	0.1021781
3164.223	0.1098963	0.1020546
3164.224	0.109847	0.1019305
3164.225	0.1098383	0.1018384
3164.226	0.1098904	0.1018102
3164.227	0.1100118	0.1018646
3164.228	0.1101946	0.1019979
3164.229	0.1104141	0.1021818
3164.23	0.1106335	0.1023694
3164.231	0.1108122	0.1025088
3164.232	0.1109175	0.1025606
3164.233	0.1109343	0.1025118
3164.234	0.1108708	0.1023817
3164.235	0.1107574	0.1022178
3164.236	0.1106382	0.1020797
3164.237	0.1105583	0.1020187
3164.238	0.1105488	0.1020575
3164.239	0.1106163	0.1021793
3164.24	0.1107397	0.1023295
3164.241	0.1108752	0.1024317
3164.242	0.1109704	0.1024127
3164.243	0.1109807	0.102229
3164.244	0.1108854	0.1018859
3164.245	0.1106961	0.1014422
3164.246	0.1104558	0.1009978
3164.247	0.1102266	0.100667
3164.248	0.1100721	0.1005455
3164.249	0.1100376	0.100682
3164.25	0.1101357	0.101062
3164.251	0.1103419	0.1016106
3164.252	0.1106009	0.1022118
3164.253	0.1108425	0.1027409
3164.254	0.1110019	0.1030971
3164.255	0.1110378	0.1032289
3164.256	0.1109429	0.1031432
